"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","PRODOTTI1","Attività non finanziarie","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q1","T1-2020",26456.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q3","T3-2020",27756.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q4","T4-2020",28408.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2021-Q1","T1-2021",29597.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",13757,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",13714.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",13545.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",13576.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",13130.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q1","T1-2020",13418.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q3","T3-2020",13205,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q4","T4-2020",13272.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2021-Q1","T1-2021",13320.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2019-Q1","T1-2019",79513.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2019-Q2","T2-2019",83836.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2019-Q4","T4-2019",81951.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2019-Q3","T3-2019",76397.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2020-Q2","T2-2020",63442.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2020-Q1","T1-2020",72327.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2020-Q3","T3-2020",75689.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2020-Q4","T4-2020",82037.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2021-Q1","T1-2021",81935.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q1","T1-2019",17708.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q2","T2-2019",19197.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q4","T4-2019",19049.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q3","T3-2019",17619.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q2","T2-2020",13937.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q1","T1-2020",16222.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q3","T3-2020",18087.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q4","T4-2020",19527.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2021-Q1","T1-2021",18769.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2019-Q1","T1-2019",13722.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2019-Q2","T2-2019",13629.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2019-Q4","T4-2019",14049.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2019-Q3","T3-2019",13449.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2020-Q2","T2-2020",13059.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2020-Q1","T1-2020",13432.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2020-Q3","T3-2020",13100.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2020-Q4","T4-2020",13798.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","N","dati grezzi","2021M6","Giu-2021","2021-Q1","T1-2021",13417.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q1","T1-2019",79161.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q2","T2-2019",83656.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q4","T4-2019",81172.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q3","T3-2019",75810.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q2","T2-2020",63538.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q1","T1-2020",72257.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q3","T3-2020",75004.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q4","T4-2020",81221.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2021-Q1","T1-2021",81776.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q1","T1-2019",34544.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q2","T2-2019",37451.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q4","T4-2019",37235.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q3","T3-2019",34648.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q2","T2-2020",27920.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q1","T1-2020",32051.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q3","T3-2020",35962.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q4","T4-2020",38704.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2021-Q1","T1-2021",38390.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q1","T1-2019",13692.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q2","T2-2019",13587.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q4","T4-2019",13947.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q3","T3-2019",13309.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q2","T2-2020",13086.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q1","T1-2020",13440.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q3","T3-2020",13013.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q4","T4-2020",13736.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2021-Q1","T1-2021",13404.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",80130.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",80793.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",80217.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",80553.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",61152.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q1","T1-2020",73673.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q3","T3-2020",78907.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q4","T4-2020",79323.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2021-Q1","T1-2021",82433.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",29754.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",30246.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",29811.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",30095.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",20634.9,,
